Time [s],Heating [W],Observed T [K]
13392,3.4689,0.33611
13396,3.4691,0.33611
13400,3.469,0.33675
13404,3.4689,0.33611
13408,3.4689,0.33611
13412,3.469,0.33611
13416,3.4689,0.33611
13420,3.4689,0.33548
13424,3.4689,0.33611
13428,3.4689,0.33611
13432,3.4689,0.33675
13436,3.4689,0.33642
13440,3.4689,0.33675
13444,3.4692,0.33675
13448,3.4691,0.33611
13452,3.4691,0.33611
13456,3.4692,0.33611
13460,3.4692,0.33675
13464,3.469,0.33611
13468,3.4691,0.33675
13472,3.4691,0.33611
13476,3.4691,0.33675
13480,3.4692,0.33675
13484,3.4692,0.33611
13488,3.4691,0.33675
13492,3.4692,0.33675
13496,3.4691,0.33675
13500,3.4691,0.33675
13504,3.4691,0.33675
13508,3.4692,0.33642
13512,3.4692,0.33675
13516,3.4691,0.33675
13520,3.469,0.33675
13524,3.469,0.33675
13528,3.4691,0.33675
13532,3.4691,0.33675
13536,3.469,0.33675
13540,3.469,0.33738
13544,3.4689,0.33675
13548,3.4688,0.33675
13552,3.4688,0.33675
13556,3.469,0.33675
13560,3.4689,0.33738
13564,3.4687,0.33675
13568,3.4687,0.33675
13572,3.4687,0.33738
13576,3.4688,0.33675
13580,3.4687,0.33675
13584,3.4687,0.33675
13588,3.4688,0.33738
13592,3.4689,0.33675
13596,3.4688,0.33675
13600,3.4689,0.33675
13604,3.469,0.33738
13608,3.4688,0.33738
13612,3.4688,0.33706
13616,3.4689,0.33611
13620,3.4687,0.33675
13624,3.4687,0.33675
13628,3.4688,0.33738
13632,3.4687,0.33675
13636,3.4686,0.33738
13640,3.4686,0.33675
13644,3.4685,0.33738
13648,3.4684,0.33675
13652,3.4685,0.33738
13656,3.4685,0.33675
13660,3.4686,0.33738
13664,3.4687,0.33738
13668,3.4686,0.33675
13672,3.4687,0.33738
13676,3.4688,0.33738
13680,3.4687,0.33738
13684,3.4687,0.33738
13688,3.4686,0.33738
13692,3.4686,0.33675
13696,3.4686,0.33738
13700,3.4685,0.33675
13704,3.4685,0.33738
13708,3.4685,0.338
13712,3.4687,0.33738
13716,3.4687,0.33738
13720,3.4688,0.33738
13724,3.4688,0.33738
13728,3.4687,0.33738
13732,3.4687,0.33738
13736,3.4688,0.33738
13740,3.4688,0.338
13744,3.4689,0.338
13748,3.4689,0.33738
13752,3.4688,0.338
13756,3.4687,0.33738
13760,3.4687,0.33738
13764,3.4688,0.33738
13768,3.4688,0.33738
13772,3.4687,0.338
13776,3.4688,0.33738
13780,3.4689,0.33738
13784,3.4688,0.338
13788,3.4687,0.33738
13792,3.4686,0.33738
13796,3.4688,0.338
13800,3.4689,0.33738
13804,3.4689,
13808,3.4689,
13812,3.4688,
13816,3.4689,
13820,3.4689,
13824,3.4689,
13828,3.4686,
13832,3.4688,
13836,3.4688,
13840,3.4687,
13844,3.4687,
13848,3.4688,
13852,3.4689,
13856,3.469,
13860,3.469,
13864,3.469,
13868,3.469,
13872,3.4689,
13876,3.4691,
13880,3.4691,
13884,3.469,
13888,3.4689,
13892,3.469,
13896,3.469,
13900,3.4692,
13904,3.4691,
13908,3.4691,
13912,3.4691,
13916,3.4692,
13920,3.4691,
13924,3.4689,
13928,3.4691,
13932,3.4691,
13936,3.469,
13940,3.4689,
13944,3.4688,
13948,3.4688,
13952,3.4687,
13956,3.4687,
13960,3.4687,
13964,3.4688,
13968,3.4686,
13972,3.4686,
13976,3.4688,
13980,3.4689,
13984,3.4688,
13988,3.4688,
13992,3.4687,
13996,3.4686,
14000,3.4687,0.33865
14004,3.4687,0.33865
14008,3.4688,0.33865
14012,3.4689,0.33865
14016,3.4688,0.33865
14020,3.4686,0.33865
14024,3.4686,0.33865
14028,3.4688,0.33928
14032,3.4689,0.33865
14036,3.4689,0.33928
14040,3.4688,0.33865
14044,3.4689,0.33865
14048,3.4688,0.33928
14052,3.4688,0.33865
14056,3.4687,0.33928
14060,3.4688,0.33928
14064,3.4686,0.33928
14068,3.4687,0.33928
